ticker,price,score,points,sma50,sma200,wk52_high,wk52_low,volume
TCBI,99.74,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",98.9,92.89,105.77,71.99,408510.95
TPC,74.29,7,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 0]",81.18,71.74,97.23,38.35,614928.9
ENVA,163.57,9,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",157.2,140.6,174.9,92.85,182595.6
PLUG,4.09,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3.12,2.49,4.14,0.87,94310389.3
HNGE,58.48,9,"[1, 1, 1, 1, 0, 1, 1, 1, 1, 1]",46.74,47.38,60.92,31.17,1996564.9
WHD,60.09,8,"[1, 1, 1, 1, 1, 1, 0, 0, 1, 1]",54.57,47.64,,,748439.8
PTEN,11.73,7,"[1, 1, 1, 1, 1, 1, 0, 0, 1, 0]",11.21,7.7,,,7267801.75
SMR,13.95,4,"[1, 0, 0, 0, 0, 0, 1, 0, 1, 1]",11.54,22.19,53.43,9.16,34839546.5
CMBT,15.36,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",13.96,11.34,17.26,7.81,1960049.65
CNO,46.85,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",44.17,41.49,47.84,35.04,778817.55
CNR,94.57,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",91.81,87.25,113.11,64.95,728780.5
ZETA,25.25,8,"[1, 1, 1, 0, 0, 1, 1, 1, 1, 1]",17.6,18.64,25.25,12.16,9702968.85
NVTS,25.86,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",16.37,10.68,31.79,5.54,36630152.75
FHI,56.11,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",55.88,52.82,57.89,40.81,773966.0
COLD,14.98,8,"[1, 1, 1, 1, 0, 0, 1, 1, 1, 1]",12.98,12.46,16.56,9.75,5109336.15
LMND,58.06,5,"[0, 0, 0, 0, 1, 1, 1, 0, 1, 1]",59.77,64.01,96.57,35.09,1451253.4
AMRX,12.65,6,"[0, 0, 1, 0, 1, 1, 1, 1, 1, 0]",12.67,12.05,15.19,7.17,1554205.85
