ticker,price,score,points,sma50,sma200,wk52_high,wk52_low,volume
INN,6.63,9,"[1, 1, 1, 1, 0, 1, 1, 1, 1, 1]",5.41,4.95,6.63,3.97,2126040.0
PKE,32.54,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",33.58,25.1,36.41,13.25,425840.0
STRO,29.63,7,"[0, 1, 1, 1, 1, 1, 1, 0, 1, 0]",31.81,18.04,40.91,6.8,310065.0
TLRY,4.73,2,"[0, 0, 0, 0, 0, 0, 1, 0, 1, 0]",5.81,9.13,21.0,3.6,3589405.0
SHBI,21.96,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",20.02,18.04,22.81,14.21,219800.0
EVC,9.86,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",6.81,3.73,9.93,1.91,2364615.0
ZVRA,12.9,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",10.95,9.59,13.66,7.23,2217810.0
CARS,9.95,3,"[0, 0, 0, 0, 0, 0, 1, 0, 1, 1]",10.26,10.93,13.79,7.58,830755.0
CLYM,11.45,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",10.33,5.51,12.22,1.18,1218000.0
CWBC,25.19,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",24.1,22.71,25.75,17.78,411010.0
RMR,20.45,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",18.91,15.99,21.37,13.34,144085.0
SPIR,18.97,7,"[0, 1, 1, 1, 1, 1, 1, 0, 1, 0]",19.03,12.57,25.48,7.02,1777990.0
SWBI,16.08,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",14.94,11.71,16.08,7.47,884900.0
ARVN,7.67,3,"[0, 0, 0, 0, 1, 1, 0, 0, 1, 0]",9.31,10.66,13.83,6.24,747085.0
AVR,9.78,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",7.51,5.71,9.78,2.9,1334570.0
NKLR,5.14,4,"[0, 0, 0, 1, 1, 0, 1, 0, 1, 0]",5.9,5.14,18.26,3.91,337155.0
VTEX,3.61,2,"[0, 0, 0, 1, 0, 0, 0, 0, 1, 0]",3.79,3.85,6.76,2.87,1452165.0
MRAM,27.11,8,"[1, 1, 1, 1, 1, 1, 1, 0, 1, 0]",23.64,13.31,44.01,5.94,3376120.0
CABA,2.84,6,"[0, 0, 1, 1, 1, 1, 1, 0, 1, 0]",3.36,2.75,4.15,1.33,4294880.0
KE,25.3,5,"[0, 0, 0, 0, 0, 1, 1, 1, 1, 1]",25.9,27.44,33.13,18.26,184790.0
CNNE,13.68,3,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 1]",13.55,14.79,21.04,10.53,461770.0
PSNL,10.54,9,"[1, 1, 1, 0, 1, 1, 1, 1, 1, 1]",7.76,8.05,12.1,4.41,3234225.0
CCSI,34.14,9,"[1, 1, 1, 1, 0, 1, 1, 1, 1, 1]",29.69,26.58,35.51,19.66,162770.0
ANGX,3.2,5,"[1, 0, 0, 0, 1, 0, 1, 0, 1, 1]",2.76,3.2,16.0,2.18,1125865.0
NPCE,15.63,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",16.25,14.28,19.29,8.25,143605.0
RGR,40.19,8,"[0, 1, 1, 1, 0, 1, 1, 1, 1, 1]",40.26,38.27,46.84,28.67,123650.0
TDUP,6.01,5,"[1, 1, 0, 0, 0, 0, 1, 0, 1, 1]",4.53,6.26,12.08,3.11,1994345.0
SXC,8.64,9,"[1, 1, 1, 1, 0, 1, 1, 1, 1, 1]",7.73,7.21,9.6,5.58,1671010.0
DNUT,3.63,7,"[1, 0, 0, 0, 1, 1, 1, 1, 1, 1]",3.59,3.63,4.7,2.57,2690600.0
BCAL,19.74,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",18.94,18.26,19.91,14.37,183800.0
PHR,9.38,3,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 1]",9.29,15.69,32.55,8.06,1659975.0
RYAM,9.05,9,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",9.13,8.02,11.75,3.63,810175.0
FEIM,72.82,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",61.91,47.2,77.15,19.1,182435.0
NPB,17.85,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",17.75,17.44,19.19,12.99,127135.0
TRON,1.63,3,"[0, 0, 0, 1, 0, 0, 1, 0, 1, 0]",2.07,2.06,11.04,1.13,654720.0
CADL,8.31,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",7.52,5.89,9.27,4.42,2031450.0
DCBO,17.25,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",17.91,21.37,32.2,14.7,116950.0
