ticker,price,score,points,sma50,sma200,wk52_high,wk52_low,volume
NVDA,202.81,7,"[0, 1, 1, 1, 1, 1, 0, 1, 1, 0]",209.81,192.2,235.47,164.98,144691088.0
GOOGL,346.77,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",370.49,321.34,402.38,184.53,35351968.25
GOOG,346.12,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",367.87,320.63,398.8,185.41,23469590.7
AAPL,333.74,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",302.63,273.88,333.74,201.58,67413839.3
AMZN,247.23,8,"[0, 1, 1, 1, 1, 1, 0, 1, 1, 1]",252.13,234.06,274.99,198.79,61109180.85
AVGO,370.83,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",402.54,362.48,480.81,276.56,26145596.6
TSM,398.37,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",425.19,350.34,477.57,224.84,16049792.15
TSLA,380.84,3,"[0, 0, 0, 0, 0, 1, 0, 1, 1, 0]",409.8,417.05,489.88,302.63,41854732.2
WMT,114.24,4,"[0, 0, 0, 0, 1, 1, 0, 1, 1, 0]",119.63,117.2,134.2,94.26,23099290.0
LLY,1179.11,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1109.19,1004.96,1235.56,621.26,3091463.75
MU,848.95,7,"[0, 1, 1, 1, 1, 1, 1, 0, 1, 0]",933.57,482.91,1213.37,104.71,53350893.65
AMD,495.76,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",499.08,296.69,580.91,151.14,29217931.5
INTC,95.04,7,"[0, 1, 1, 1, 1, 1, 1, 0, 1, 0]",117.27,64.17,140.94,19.31,116292716.1
XOM,147.36,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",145.86,135.82,170.31,102.56,17407780.6
ASML,1747.58,9,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",1718.48,1354.29,1989.44,686.0,2218067.35
ORCL,126.41,2,"[0, 0, 0, 1, 0, 0, 0, 0, 1, 0]",178.1,190.2,324.63,124.21,39475417.15
JNJ,253.04,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",238.32,221.12,267.24,159.71,9215863.8
CAT,880.28,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",929.0,718.58,1064.9,404.9,3932614.9
CSCO,111.94,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",115.6,86.58,129.52,64.86,26447805.65
LRCX,313.3,7,"[0, 1, 1, 1, 1, 1, 1, 0, 1, 0]",336.12,232.94,433.33,94.32,14042797.8
CVX,187.38,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",181.56,171.18,209.23,143.66,9609286.05
AMAT,529.66,8,"[1, 1, 1, 1, 1, 1, 1, 0, 1, 0]",525.49,357.83,723.0,155.56,12338153.15
UNH,426.09,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",401.69,337.85,431.68,231.57,6605022.1
BABA,114.97,2,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",117.84,142.99,187.62,94.81,14800024.6
GE,348.83,9,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",333.36,311.73,378.68,257.69,5029764.5
HSBC,100.61,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",93.73,81.66,100.61,58.43,1273434.35
MS,215.5,9,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",210.33,180.41,228.55,136.74,6400437.85
AZN,168.9,4,"[0, 0, 0, 0, 1, 1, 0, 1, 1, 0]",182.0,183.82,208.62,135.08,2655589.0
GEV,1057.84,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1036.02,816.45,1174.86,546.95,2967082.15
GS,1065.22,9,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",1027.11,896.94,1152.07,686.59,2220581.9
MRK,127.5,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",119.07,108.19,129.56,75.59,11241557.75
