ticker,price,score,points,sma50,sma200,wk52_high,wk52_low,volume
NVDA,194.97,7,"[0, 1, 1, 1, 1, 1, 0, 1, 1, 0]",209.85,190.52,235.47,153.1,162759805.65
GOOGL,353.65,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",369.47,314.07,402.38,173.86,40557661.6
GOOG,351.28,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",366.84,313.55,398.8,174.66,27774967.45
AAPL,281.74,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",291.78,269.35,315.2,201.58,66669337.15
AMZN,240.14,7,"[0, 1, 1, 1, 1, 1, 0, 1, 1, 0]",255.94,232.82,274.99,198.79,62229130.8
AVGO,372.45,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",410.87,360.04,480.81,262.81,37321283.75
TSM,455.1,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",413.76,339.59,467.67,222.22,14463831.35
TSLA,411.84,5,"[1, 0, 0, 0, 0, 1, 1, 1, 1, 0]",405.22,418.28,489.88,293.94,47918892.1
WMT,114.6,5,"[0, 0, 0, 1, 1, 1, 0, 1, 1, 0]",123.95,116.54,134.2,93.62,24465939.05
LLY,1229.93,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1037.17,975.76,1229.93,621.26,3352643.1
MU,1145.28,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",815.9,430.74,1213.56,104.73,58089909.55
AMD,539.49,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",444.35,272.37,551.63,134.8,31867185.4
INTC,131.72,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",109.65,58.77,140.94,19.31,131994441.95
XOM,136.06,7,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 0]",148.14,133.9,170.31,102.56,17620348.85
ASML,1883.11,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1622.64,1296.15,1929.68,686.0,2225765.7
ORCL,147.76,2,"[0, 0, 0, 1, 0, 0, 0, 0, 1, 0]",188.46,201.4,325.76,136.0,31053855.0
JNJ,258.51,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",230.46,215.75,258.51,149.03,8999000.85
CAT,1033.19,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",900.55,686.54,1057.01,384.05,3789682.35
