ticker,price,score,points,sma50,sma200,wk52_high,wk52_low,volume
NVDA,224.36,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",200.26,187.86,235.74,137.35,169615207.0
GOOGL,376.37,9,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",348.96,300.57,402.62,164.82,27108999.75
GOOG,372.58,9,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",346.39,300.29,399.04,165.64,18796892.25
AAPL,306.31,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",276.26,263.16,312.51,194.87,47274879.05
AMZN,261.26,9,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",247.72,231.7,274.99,198.79,39560990.4
AVGO,459.97,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",388.49,352.15,459.97,242.32,20438410.95
TSM,435.63,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",381.33,321.34,435.63,192.46,13301641.55
TSLA,415.88,8,"[1, 0, 1, 0, 1, 1, 1, 1, 1, 1]",392.51,412.51,489.88,284.7,51454346.6
WMT,114.6,5,"[0, 0, 0, 1, 1, 1, 0, 1, 1, 0]",126.14,114.68,134.2,93.47,22148769.1
LLY,1082.2,9,"[1, 1, 1, 0, 1, 1, 1, 1, 1, 1]",956.52,936.69,1126.8,621.26,3234063.65
MU,1035.5,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",569.36,343.15,1035.5,97.95,56106544.6
AMD,510.13,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",334.24,239.21,518.09,114.63,39731223.7
INTC,109.33,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",83.71,49.6,129.44,19.31,140771006.8
XOM,149.38,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",153.87,130.49,170.31,98.68,17629931.05
ASML,1628.57,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1459.4,1196.15,1632.9,686.0,1629528.55
ORCL,248.15,7,"[1, 1, 1, 0, 0, 0, 1, 1, 1, 1]",172.83,206.02,325.76,136.0,22238787.65
JNJ,223.51,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",231.03,209.78,247.14,146.14,7670964.2
CAT,865.36,9,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",817.6,635.91,926.93,340.98,2644102.55
CSCO,121.33,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",93.93,78.53,121.33,62.41,28682699.55
LRCX,317.12,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",265.37,193.67,322.68,81.88,9165694.95
CVX,185.83,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",190.4,166.97,209.23,131.4,10186283.4
AMAT,458.17,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",398.85,293.21,458.17,155.56,7760591.35
UNH,379.86,9,"[1, 1, 1, 1, 0, 1, 1, 1, 1, 1]",340.32,324.28,401.16,232.89,6663395.45
BABA,125.4,2,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0]",131.08,149.62,189.34,103.83,12831554.6
GE,324.6,9,"[1, 1, 1, 0, 1, 1, 1, 1, 1, 1]",296.01,300.8,345.24,234.51,5306053.7
HSBC,93.18,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",88.24,76.72,94.68,55.7,1644019.05
MS,211.01,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",184.56,169.55,211.01,125.14,5621210.15
AZN,179.71,6,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 0]",190.69,179.94,208.62,135.08,1787394.15
GEV,950.54,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",1002.44,749.34,1149.53,464.29,2357768.2
GS,1048.58,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",917.56,850.99,1048.58,589.49,2055642.4
MRK,115.17,9,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",116.06,102.32,123.18,73.58,8770325.15
NVS,145.68,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",149.46,137.84,163.64,110.15,1303537.7
TXN,293.2,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",253.31,201.79,324.89,151.57,7816901.25
RY,188.56,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",175.4,160.46,189.97,125.03,1091805.7
KLAC,1940.04,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1739.05,1350.84,2011.39,757.56,1010157.2
RTX,174.41,5,"[0, 0, 0, 0, 1, 1, 0, 1, 1, 1]",184.3,179.5,211.28,135.3,5835849.25
SNDK,1761.43,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1098.39,496.82,1761.43,37.33,13918088.4
QCOM,228.99,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",167.62,161.71,251.02,124.07,29153986.45
ARM,408.85,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",204.02,152.18,408.85,104.55,13004954.95
C,129.09,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",123.22,109.65,132.42,74.12,10927239.6
BHP,91.22,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",79.47,65.01,91.22,45.25,2553222.75
ADI,402.69,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",375.46,298.43,432.39,212.21,4664319.85
NVO,44.07,3,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 1]",41.09,47.52,77.31,34.76,14395335.15
MUFG,18.89,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",17.99,16.78,19.73,13.29,3227808.85
TTE,88.71,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",90.3,71.6,93.6,55.73,1161522.1
NEE,83.66,5,"[0, 0, 0, 1, 1, 1, 0, 1, 1, 0]",92.28,84.51,97.88,67.96,12736719.8
BA,224.3,6,"[1, 1, 1, 1, 0, 0, 0, 1, 1, 0]",219.72,219.46,252.15,179.12,7328802.3
TD,110.73,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",103.51,90.25,113.58,68.04,1530348.45
SAN,12.34,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",11.84,11.08,13.05,7.77,8672764.85
RIO,108.96,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",99.32,81.09,112.04,53.08,2554161.9
ANET,170.68,8,"[1, 1, 1, 1, 0, 1, 1, 1, 1, 0]",149.53,140.31,177.73,86.25,13420121.35
STX,921.26,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",626.18,370.78,921.26,117.63,4019647.15
DELL,465.96,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",221.81,155.09,465.96,106.46,10452760.95
PANW,300.48,9,"[1, 1, 1, 1, 0, 1, 1, 1, 1, 1]",194.03,190.03,300.48,141.67,8886696.9
WDC,546.2,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",402.77,232.76,546.2,51.97,7169468.9
GILD,131.1,6,"[0, 0, 1, 1, 1, 1, 0, 1, 1, 0]",134.9,127.78,154.92,103.92,6703719.0
GLW,176.7,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",167.62,112.51,207.96,49.06,15338316.85
BUD,80.02,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",75.09,67.17,83.96,56.26,1871644.25
APP,613.7,8,"[1, 1, 1, 0, 0, 1, 1, 1, 1, 1]",461.4,537.21,733.6,324.7,5534889.15
APH,146.34,9,"[1, 1, 1, 0, 1, 1, 1, 1, 1, 1]",136.16,133.48,165.92,89.72,12455131.8
DE,542.43,7,"[0, 1, 1, 1, 1, 1, 0, 1, 1, 0]",572.44,519.16,660.56,436.32,1349305.3
SCCO,194.62,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",177.29,151.67,215.55,85.21,1312619.1
WELL,197.36,7,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 0]",208.17,190.83,220.14,147.96,3704931.1
MRVL,219.43,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",149.26,99.08,219.43,61.3,28723288.0
IBKR,88.69,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",77.7,70.38,88.69,50.35,5241340.75
COP,115.58,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",122.21,102.44,132.81,82.61,7235546.65
PLD,139.02,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",139.32,127.57,146.94,101.55,3097558.35
UBS,47.99,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",42.46,41.02,48.01,29.65,2207992.65
SMFG,22.13,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",21.13,19.22,23.81,14.53,2038649.9
CRWD,782.17,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",489.59,471.99,782.17,350.25,3380187.1
VRT,323.39,9,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",308.45,212.16,376.23,108.34,5799971.5
BTI,61.0,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",59.79,56.27,66.7,42.84,3928238.3
BBVA,23.17,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",22.01,20.93,25.32,14.03,1453161.0
NEM,108.19,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",110.78,99.95,131.38,51.81,7112539.05
PBR,18.86,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",20.44,15.09,22.03,10.82,17758117.95
PBR-A,16.86,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",18.5,13.96,19.9,10.3,10223071.55
SBUX,96.51,7,"[0, 1, 1, 1, 1, 1, 0, 1, 1, 0]",98.95,90.25,106.82,76.95,7440643.35
CVS,90.62,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",82.09,77.45,98.11,57.3,8802595.0
BMY,54.95,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",58.07,52.26,61.73,41.67,10761471.55
BP,42.94,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",44.98,37.54,47.09,27.44,9036489.5
PWR,687.48,9,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",654.42,502.42,785.24,345.2,1247263.5
PH,823.3,5,"[0, 0, 0, 1, 1, 1, 0, 1, 1, 0]",909.56,863.31,1020.71,646.59,783079.95
HWM,255.52,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",249.51,217.64,273.58,168.24,2628516.75
BMO,162.62,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",148.06,134.1,163.13,103.16,867231.2
EQIX,1050.77,9,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",1046.53,866.44,1109.8,718.6,534703.45
MFG,9.03,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",8.51,7.68,10.09,5.42,3449444.55
TT,448.47,7,"[0, 1, 1, 1, 1, 1, 0, 1, 1, 0]",457.7,427.2,492.54,375.52,1411901.55
CM,105.98,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",106.27,91.67,115.78,66.46,998681.1
CDNS,414.16,9,"[1, 1, 1, 1, 0, 1, 1, 1, 1, 1]",324.51,323.41,414.16,265.66,2270220.95
GSK,49.31,7,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 0]",53.14,48.54,60.14,34.89,3411995.4
SNPS,492.29,7,"[1, 1, 1, 1, 0, 0, 0, 1, 1, 1]",462.13,468.4,645.35,380.47,1942353.8
AEM,176.57,5,"[0, 0, 0, 1, 1, 1, 1, 0, 1, 0]",194.47,182.53,252.19,115.33,2163044.3
HCA,370.96,3,"[0, 0, 0, 0, 1, 1, 0, 0, 1, 0]",449.21,461.42,544.32,332.73,1528518.15
BNS,78.61,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",74.99,70.36,80.68,52.55,2119807.8
CMI,643.5,9,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",626.68,521.68,714.21,309.31,1018193.9
MAR,376.96,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",353.5,309.97,385.86,252.75,1436573.55
CNQ,45.96,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",46.89,37.61,50.09,29.05,7245766.15
EQNR,37.32,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",38.75,28.32,41.97,21.89,4071765.95
ITUB,7.79,7,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 0]",8.42,7.52,9.48,5.55,26115856.05
FDX,338.49,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",376.1,306.3,411.78,212.02,1699620.45
BK,139.43,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",129.97,116.11,141.05,86.7,3562450.4
FCX,67.04,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",62.12,52.55,70.36,35.05,12918751.2
USB,53.55,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",54.47,51.37,60.07,40.95,8293399.95
JCI,133.91,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",138.6,122.9,146.03,99.72,3742538.45
ING,30.84,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",28.17,26.37,31.32,19.79,2416567.35
FTNT,147.14,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",97.43,85.57,147.14,74.39,6839474.65
MNST,89.1,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",78.9,74.35,89.24,58.65,5942550.0
CSX,45.86,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",43.45,38.02,47.0,30.8,13120850.3
AMX,25.2,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",26.08,22.83,27.42,16.4,1403972.95
ELV,402.66,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",347.04,333.0,402.66,270.1,1637672.65
BCS,24.52,9,"[1, 1, 1, 0, 1, 1, 1, 1, 1, 1]",22.91,22.62,27.19,17.03,5641642.55
SLB,54.75,9,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",53.77,43.32,57.98,31.29,12838719.6
MPWR,1542.39,9,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",1429.16,1095.51,1662.98,663.62,666914.85
LYG,5.42,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",5.27,4.99,6.1,3.87,18501905.9
E,53.6,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",54.26,41.97,56.97,29.42,402768.8
CIEN,569.61,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",504.78,284.67,602.39,72.16,2031644.1
APO,128.22,5,"[1, 1, 1, 0, 0, 0, 0, 1, 1, 0]",121.56,127.97,153.59,99.88,3427914.75
CRH,106.75,4,"[0, 0, 0, 0, 1, 1, 0, 1, 1, 0]",109.51,115.16,130.44,87.52,5238101.05
SU,63.76,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",65.3,50.64,69.73,35.96,3356387.45
REGN,600.66,3,"[0, 0, 0, 0, 1, 1, 0, 0, 1, 0]",715.69,693.13,810.08,480.44,1140583.5
NXPI,311.38,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",251.94,227.61,332.67,182.42,3864060.1
BE,273.51,9,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",225.8,139.36,307.88,18.28,10019641.9
ROST,224.07,9,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",221.76,185.13,234.81,125.73,3592246.3
B,42.32,9,"[1, 1, 1, 0, 1, 1, 1, 1, 1, 1]",40.98,39.15,52.32,19.38,13600340.65
HLT,332.65,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",318.9,291.81,342.73,243.38,1575058.85
ASX,38.17,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",29.52,19.24,40.6,9.1,9035194.0
NOK,16.25,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",11.53,7.52,16.46,4.05,118168136.0
VLO,252.52,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",242.24,192.03,261.38,123.38,3056335.85
MPC,258.66,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",239.96,199.92,262.02,153.94,2448265.9
GM,82.68,9,"[1, 1, 1, 0, 1, 1, 1, 1, 1, 1]",77.12,72.57,86.18,46.77,7189841.3
AEP,123.79,7,"[0, 1, 1, 1, 1, 1, 0, 1, 1, 0]",131.02,120.24,136.16,98.09,5074051.1
