ticker,price,score,points,sma50,sma200,wk52_high,wk52_low,volume
NVDA,225.01,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",206.65,194.87,235.47,164.98,119981685.3
GOOGL,344.0,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",353.33,331.49,402.38,198.75,30969910.5
GOOG,341.45,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",351.74,330.59,398.8,199.62,20603337.05
AAPL,305.59,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",308.84,280.17,339.79,224.07,51579092.35
AMZN,261.31,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",248.32,237.86,284.02,198.79,48418061.7
AVGO,392.43,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",389.81,368.35,480.81,287.49,18377386.5
TSM,430.97,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",424.8,362.98,477.57,224.84,12516532.1
TSLA,339.3,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",369.5,405.47,489.88,298.32,39404035.15
WMT,114.33,5,"[0, 0, 0, 0, 1, 1, 0, 1, 1, 1]",114.42,118.08,134.2,95.48,21384951.25
LLY,1183.16,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1169.09,1041.69,1233.79,690.97,2595708.55
MU,1011.75,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",960.97,556.39,1213.37,115.6,41740602.05
AMD,506.0,9,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",510.06,325.57,580.91,151.14,28325038.95
INTC,103.49,8,"[0, 1, 1, 1, 1, 1, 1, 0, 1, 1]",109.24,70.45,140.94,23.5,119121217.35
XOM,161.46,9,"[1, 1, 1, 0, 1, 1, 1, 1, 1, 1]",147.76,140.56,170.31,104.39,13982601.7
ASML,1883.12,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1776.59,1428.65,1986.87,721.1,1571780.45
ORCL,146.65,2,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",150.3,174.43,324.63,114.99,31361024.1
JNJ,262.37,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",251.99,228.7,267.24,171.16,7145504.1
CAT,881.65,9,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",910.33,753.84,1062.93,408.96,3012929.25
CSCO,112.9,9,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",116.91,91.59,129.52,65.18,22620088.35
LRCX,343.84,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",337.58,250.24,433.33,96.5,10637923.05
CVX,202.7,9,"[1, 1, 1, 0, 1, 1, 1, 1, 1, 1]",184.28,175.8,209.23,144.01,7843471.6
AMAT,535.31,8,"[0, 1, 1, 1, 1, 1, 1, 0, 1, 1]",559.56,389.76,723.0,155.56,7793348.8
UNH,395.62,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",414.9,344.26,436.35,257.55,4359867.6
BABA,124.71,4,"[1, 0, 0, 0, 0, 0, 1, 0, 1, 1]",113.65,137.67,187.62,94.81,9076242.4
GE,369.43,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",357.1,318.14,381.22,264.59,3394733.4
HSBC,103.8,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",98.38,85.26,107.34,61.03,1279568.15
MS,218.21,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",215.68,185.6,227.3,140.85,4843976.05
AZN,156.89,3,"[0, 0, 0, 0, 1, 0, 0, 1, 1, 0]",173.64,183.59,208.62,145.54,4063822.45
GEV,1079.0,9,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",1029.78,859.45,1174.86,546.95,2543401.9
GS,1051.31,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",1053.65,926.4,1152.07,701.82,1848519.15
MRK,135.97,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",125.69,112.95,135.97,75.83,8108059.8
NVS,151.97,8,"[0, 1, 1, 1, 1, 1, 0, 1, 1, 1]",153.58,145.66,163.64,118.2,1607268.25
TXN,282.91,9,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",290.55,230.23,330.59,150.79,7698323.1
RY,216.19,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",206.67,176.23,216.57,134.47,1331036.95
KLAC,205.76,7,"[0, 1, 1, 1, 1, 1, 1, 0, 1, 0]",221.66,167.0,301.71,84.03,11560393.25
RTX,221.64,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",199.74,189.29,223.38,149.53,5175829.8
SNDK,1786.85,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1656.17,911.29,2335.0,44.4,17076041.15
