ticker,price,score,points,sma50,sma200,wk52_high,wk52_low,volume
INN,5.74,9,"[1, 1, 1, 1, 0, 1, 1, 1, 1, 1]",5.05,4.89,5.95,3.97,1143436.75
PKE,32.5,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",32.62,24.42,36.41,13.25,265716.6
STRO,26.09,7,"[0, 1, 1, 1, 1, 1, 1, 0, 1, 0]",31.3,17.2,40.91,6.8,336826.8
TLRY,4.94,2,"[0, 0, 0, 0, 0, 0, 1, 0, 1, 0]",6.07,9.49,21.0,3.6,3453559.4
SHBI,20.99,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",19.41,17.78,20.99,14.0,182304.5
EVC,8.77,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",5.71,3.44,9.84,1.92,3540025.1
ZVRA,10.61,8,"[1, 1, 1, 1, 0, 1, 1, 1, 1, 0]",10.33,9.43,12.79,7.23,2005607.85
CARS,9.21,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",10.04,11.07,13.79,7.58,888162.65
CLYM,10.55,9,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",9.57,5.11,12.22,1.18,885718.15
CWBC,24.65,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",23.69,22.5,25.28,17.6,234715.3
RMR,20.29,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",17.93,15.75,20.4,13.34,144337.8
SPIR,17.16,8,"[0, 1, 1, 1, 1, 1, 1, 0, 1, 1]",18.44,12.17,25.48,7.02,1731914.55
SWBI,14.82,9,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",14.96,11.4,15.57,7.47,477690.4
ARVN,7.42,3,"[0, 0, 0, 0, 1, 1, 0, 0, 1, 0]",9.94,10.67,13.83,6.24,901989.7
AVR,9.64,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",6.77,5.46,9.65,2.9,1321966.5
NKLR,5.6,4,"[0, 1, 0, 1, 0, 0, 1, 0, 1, 0]",5.79,5.6,18.26,3.91,336497.25
VTEX,3.64,2,"[0, 0, 0, 1, 0, 0, 0, 0, 1, 0]",3.86,3.88,6.76,2.87,1545282.25
MRAM,23.66,9,"[1, 1, 1, 1, 1, 1, 1, 0, 1, 1]",20.77,12.46,44.01,5.71,6928626.0
CABA,3.25,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",3.33,2.69,4.15,1.33,3628815.05
KE,24.43,3,"[0, 0, 0, 0, 0, 1, 1, 0, 1, 0]",25.67,27.57,33.13,18.26,179411.8
CNNE,14.44,5,"[1, 1, 0, 0, 0, 0, 1, 0, 1, 1]",13.22,15.11,21.26,10.64,458326.2
PSNL,10.75,9,"[1, 1, 1, 0, 1, 1, 1, 1, 1, 1]",7.17,7.83,12.1,4.41,3100827.45
CCSI,33.5,9,"[1, 1, 1, 1, 0, 1, 1, 1, 1, 1]",27.87,26.21,35.51,19.66,209992.25
ANGX,2.74,2,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 0]",2.77,2.74,16.0,2.18,1200225.75
NPCE,15.74,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",15.96,13.98,19.29,8.25,200965.75
RGR,38.77,7,"[0, 1, 1, 1, 0, 1, 1, 1, 1, 0]",40.59,38.07,46.84,28.67,130616.0
