ticker,price,score,points,sma50,sma200,wk52_high,wk52_low,volume
NVDA,197.01,8,"[0, 1, 1, 1, 1, 1, 0, 1, 1, 1]",207.76,192.82,235.47,164.98,129672332.65
GOOGL,333.71,7,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 0]",361.77,324.45,402.38,188.59,29086938.85
GOOG,332.6,7,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 0]",359.54,323.7,398.8,189.41,19565134.05
AAPL,340.08,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",307.83,276.48,340.08,201.58,49973519.75
AMZN,230.86,5,"[0, 0, 0, 1, 1, 1, 0, 1, 1, 0]",247.72,234.66,274.99,198.79,40066471.55
AVGO,380.91,9,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",397.18,364.26,480.81,286.54,21263385.4
TSM,392.31,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",425.2,354.47,477.57,224.84,15115842.3
TSLA,307.44,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",397.12,413.43,489.88,302.63,43147461.05
WMT,113.1,4,"[0, 0, 0, 0, 1, 1, 0, 1, 1, 0]",116.88,117.51,134.2,95.48,21960105.35
LLY,1220.66,9,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",1137.33,1017.62,1235.56,621.26,2434902.8
MU,820.53,7,"[0, 1, 1, 1, 1, 1, 1, 0, 1, 0]",958.11,508.58,1213.37,104.71,44854163.25
AMD,454.62,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",509.57,308.19,580.91,151.14,27631184.85
INTC,86.3,7,"[0, 1, 1, 1, 1, 1, 1, 0, 1, 0]",114.1,66.28,140.94,19.31,114130392.95
XOM,153.04,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",146.63,137.33,170.31,102.56,15010923.55
ASML,1582.95,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",1743.17,1379.84,1989.44,686.0,2094874.25
ORCL,119.96,2,"[0, 0, 0, 1, 0, 0, 0, 0, 1, 0]",168.16,184.51,324.63,114.99,39348870.7
JNJ,266.73,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",243.2,223.72,267.24,160.72,8196252.05
CAT,840.85,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",922.71,730.96,1062.93,404.15,2908291.55
CSCO,115.58,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",117.58,88.17,129.52,64.86,21756422.05
LRCX,269.61,7,"[0, 1, 1, 1, 1, 1, 1, 0, 1, 0]",337.68,238.62,433.33,94.32,11936493.25
CVX,187.58,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",182.75,172.64,209.23,144.01,8263980.15
AMAT,476.46,7,"[0, 1, 1, 1, 1, 1, 1, 0, 1, 0]",539.77,368.97,723.0,155.56,9348356.7
UNH,428.79,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",407.63,340.49,436.35,231.57,5744667.6
BABA,115.19,3,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 1]",114.62,140.66,187.62,94.81,12249147.85
GE,363.59,9,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",340.63,313.53,378.68,264.59,4065159.5
HSBC,103.7,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",95.21,82.67,103.97,58.43,1287588.6
MS,211.58,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",213.01,182.21,228.55,136.76,5777808.8
AZN,172.48,4,"[0, 0, 0, 0, 1, 1, 0, 1, 1, 0]",179.87,183.93,208.62,143.67,2878053.35
GEV,943.38,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",1028.62,830.86,1174.86,546.95,2956348.8
GS,1033.34,9,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1042.59,905.57,1152.07,695.57,1979758.4
MRK,131.82,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",121.48,109.69,131.82,75.59,8782146.0
NVS,159.85,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",151.94,143.55,163.64,110.15,1811897.1
TXN,277.07,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",299.75,223.79,332.28,151.57,8066882.5
RY,212.38,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",200.6,172.23,217.87,127.59,1438252.75
KLAC,190.8,7,"[0, 1, 1, 1, 1, 1, 1, 0, 1, 0]",221.17,161.16,301.71,84.03,13344414.35
RTX,218.58,9,"[1, 1, 1, 0, 1, 1, 1, 1, 1, 1]",187.91,186.04,218.58,150.03,4968597.95
SNDK,1096.1,7,"[0, 1, 1, 1, 1, 1, 1, 0, 1, 0]",1721.48,827.44,2335.0,40.69,14534771.8
QCOM,162.88,4,"[0, 0, 0, 1, 0, 1, 1, 0, 1, 0]",201.21,167.96,250.1,123.61,13660381.25
ARM,244.74,7,"[0, 1, 1, 1, 1, 1, 1, 0, 1, 0]",323.47,188.83,439.46,104.55,5769062.85
C,132.47,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",134.63,117.63,145.67,89.79,13283340.1
BHP,83.79,9,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",84.82,70.87,93.15,49.67,2376422.4
ADI,365.83,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",401.68,327.32,445.48,217.76,4141203.0
NVO,50.96,8,"[1, 1, 1, 1, 0, 0, 1, 1, 1, 1]",46.5,46.04,61.72,34.76,8885594.75
MUFG,22.43,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",20.54,17.83,23.1,13.78,3354770.85
TTE,84.18,9,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",84.29,75.98,93.6,55.92,1856178.0
NEE,89.28,9,"[1, 1, 1, 0, 1, 1, 1, 1, 1, 1]",87.38,86.75,97.17,68.33,10299536.85
BA,221.56,7,"[1, 0, 1, 0, 1, 1, 0, 1, 1, 1]",219.0,218.33,252.15,179.12,5423071.9
TD,120.41,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",116.41,97.79,124.8,71.5,3149694.4
SAN,13.98,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",13.06,11.76,14.37,8.3,9189456.45
RIO,91.64,7,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 0]",98.57,87.72,112.04,56.5,2823801.75
ANET,169.71,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",164.9,145.6,186.96,116.13,7642068.1
STX,747.3,7,"[0, 1, 1, 1, 1, 1, 1, 0, 1, 0]",885.98,508.45,1093.26,146.06,4988089.6
DELL,392.1,9,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",389.14,209.91,465.19,110.54,6816378.9
PANW,319.0,9,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",300.45,212.64,358.68,141.67,6893310.0
