ticker,price,score,points,sma50,sma200,wk52_high,wk52_low,volume
NVDA,203.28,7,"[0, 1, 1, 1, 1, 1, 0, 1, 1, 0]",209.73,192.28,235.47,164.98,137332081.55
GOOGL,351.99,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",369.57,321.88,402.38,188.59,34362576.8
GOOG,351.37,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",367.0,321.17,398.8,189.41,22676002.85
AAPL,326.59,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",303.42,274.24,333.74,201.58,65668429.25
AMZN,249.99,8,"[0, 1, 1, 1, 1, 1, 0, 1, 1, 1]",251.63,234.21,274.99,198.79,59031339.1
AVGO,378.16,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",401.6,362.73,480.81,276.56,24623630.65
TSM,402.3,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",424.86,350.97,477.57,224.84,15300754.8
TSLA,369.57,2,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]",409.22,416.67,489.88,302.63,40648122.15
WMT,112.2,4,"[0, 0, 0, 0, 1, 1, 0, 1, 1, 0]",119.28,117.25,134.2,94.88,22431811.35
LLY,1146.9,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1112.42,1006.9,1235.56,621.26,2987418.9
MU,865.46,7,"[0, 1, 1, 1, 1, 1, 1, 0, 1, 0]",937.55,486.4,1213.37,104.71,51994390.9
AMD,503.57,9,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",500.73,298.4,580.91,151.14,28283957.75
INTC,97.06,7,"[0, 1, 1, 1, 1, 1, 1, 0, 1, 0]",116.95,64.49,140.94,19.31,109375741.5
XOM,148.36,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",145.87,136.01,170.31,102.56,15455993.9
ASML,1739.02,9,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",1722.37,1358.17,1989.44,686.0,2178041.8
ORCL,121.38,2,"[0, 0, 0, 1, 0, 0, 0, 0, 1, 0]",176.66,189.42,324.63,121.38,40038273.5
JNJ,248.82,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",238.83,221.45,267.24,160.35,8804467.5
CAT,864.3,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",927.75,720.54,1064.9,404.9,3747872.5
CSCO,110.7,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",115.99,86.8,129.52,64.86,24615232.4
LRCX,306.76,7,"[0, 1, 1, 1, 1, 1, 1, 0, 1, 0]",336.32,233.8,433.33,94.32,13312208.7
CVX,189.71,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",181.68,171.37,209.23,143.66,9039912.85
AMAT,525.7,7,"[0, 1, 1, 1, 1, 1, 1, 0, 1, 0]",527.45,359.44,723.0,155.56,11837440.15
