ticker,price,score,points,sma50,sma200,wk52_high,wk52_low,volume
TCBI,100.36,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",99.85,93.46,105.77,74.71,456314.35
TPC,73.61,7,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 0]",80.64,72.25,97.23,41.79,479311.8
ENVA,189.59,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",162.68,142.85,189.59,93.32,212672.35
PLUG,2.83,6,"[0, 1, 1, 1, 0, 1, 1, 0, 1, 0]",3.25,2.54,4.14,1.09,75475251.75
HNGE,64.75,9,"[1, 1, 1, 1, 0, 1, 1, 1, 1, 1]",50.0,47.57,64.75,31.17,1731302.05
WHD,58.57,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",56.03,48.3,62.59,33.12,722721.8
PTEN,11.49,9,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",11.34,7.93,12.74,5.0,8089702.5
SMR,9.57,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",11.48,21.36,53.43,9.16,35046331.15
CMBT,14.94,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",13.78,11.11,16.55,7.49,1908963.9
CNO,49.97,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",45.09,41.7,49.97,34.91,732396.65
BETA,17.0,3,"[1, 0, 0, 0, 1, 0, 0, 0, 1, 0]",16.77,17.0,36.8,13.59,1819534.85
CNR,90.01,8,"[1, 0, 1, 0, 1, 1, 1, 1, 1, 1]",89.71,88.06,113.11,64.95,667474.5
ZETA,20.06,8,"[1, 1, 1, 0, 0, 1, 1, 1, 1, 1]",18.4,18.73,25.25,12.16,9558973.1
NVTS,22.21,9,"[1, 1, 1, 1, 1, 1, 1, 0, 1, 1]",18.66,11.34,31.79,5.54,37474796.55
FHI,57.87,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",56.01,53.0,57.89,40.92,764353.75
COLD,14.67,8,"[1, 1, 1, 1, 0, 1, 1, 1, 1, 0]",13.48,12.48,16.21,9.75,4698280.05
LMND,57.18,5,"[0, 0, 0, 0, 1, 1, 1, 0, 1, 1]",58.32,63.91,96.57,36.28,1497887.8
AMRX,16.34,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",12.98,12.22,16.34,7.75,1802655.75
LPL,4.53,6,"[0, 1, 0, 1, 0, 1, 1, 1, 1, 0]",4.67,4.53,5.76,3.31,2053115.85
TREX,46.34,7,"[1, 1, 1, 1, 0, 0, 1, 0, 1, 1]",40.01,42.43,68.49,30.13,1886387.85
DOO,59.12,4,"[0, 0, 0, 0, 1, 1, 0, 0, 1, 1]",60.07,66.79,81.45,46.48,293497.95
MTRN,246.0,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",194.29,146.56,246.0,76.5,314384.15
XMTR,86.15,9,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",66.72,57.37,95.32,30.16,973009.9
NP,27.09,6,"[1, 1, 0, 1, 0, 0, 1, 1, 1, 0]",26.67,27.09,30.68,17.14,1081468.5
LASR,70.19,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",70.74,48.57,84.95,17.4,1095993.9
CAAP,26.34,9,"[1, 1, 1, 0, 1, 1, 1, 1, 1, 1]",25.51,24.28,30.35,17.49,200117.05
TNL,73.6,9,"[1, 1, 1, 0, 1, 1, 1, 1, 1, 1]",68.89,67.27,78.74,46.6,896065.75
PVH,81.81,8,"[0, 1, 1, 1, 0, 1, 1, 1, 1, 1]",87.75,77.52,98.77,60.85,1363186.0
LBTYA,12.03,8,"[0, 1, 1, 1, 1, 1, 0, 1, 1, 1]",12.06,11.57,13.03,9.7,1559739.85
CRGY,11.48,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",12.56,10.11,13.79,7.6,6371438.0
COCO,78.65,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",64.5,52.63,79.23,32.3,942108.15
POWI,77.76,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",69.61,48.72,86.85,30.52,1418263.0
LEU,158.68,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",190.46,248.35,436.0,146.61,900527.1
KTB,80.41,9,"[1, 1, 1, 1, 0, 1, 1, 1, 1, 1]",70.98,70.47,84.4,53.29,791601.85
MRX,63.35,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",53.0,40.25,63.35,27.92,851581.6
ARIS,15.1,5,"[0, 0, 0, 1, 1, 1, 1, 0, 1, 0]",18.46,15.47,22.68,6.56,1203793.45
DLO,12.34,3,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1]",12.55,13.24,15.57,9.65,3138612.55
GFF,95.3,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",85.53,79.21,95.3,66.26,324288.0
TDW,74.22,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",82.02,65.83,91.12,44.82,660468.1
OPLN,38.7,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",33.91,29.54,38.7,22.11,949923.35
KAI,288.57,4,"[0, 0, 0, 1, 1, 0, 0, 1, 1, 0]",313.17,306.11,357.4,246.93,148513.1
TPH,46.95,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",46.71,37.57,46.97,29.89,2270447.8
BBWI,18.82,3,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 1]",18.45,21.34,32.36,14.56,6455812.95
TVTX,48.91,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",41.57,32.71,48.91,14.09,1962106.75
CRNX,33.53,3,"[0, 0, 0, 0, 1, 1, 0, 0, 1, 0]",37.5,41.64,56.43,26.85,979128.65
LIVN,79.94,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",68.43,62.01,79.94,41.13,688609.65
NVST,24.5,9,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",25.11,23.36,30.26,18.43,3481075.8
ACMR,91.7,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",62.73,47.81,92.86,23.92,1841383.4
UCTT,104.83,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",80.71,47.54,104.83,19.87,1169115.4
HGV,51.16,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",47.17,44.74,53.1,36.99,1174089.15
PII,69.39,9,"[1, 1, 1, 0, 1, 1, 1, 1, 1, 1]",62.53,61.88,72.07,37.64,801014.4
SKE,26.06,6,"[0, 0, 1, 1, 1, 1, 1, 0, 1, 0]",30.57,25.52,38.12,13.98,594049.05
EE,33.14,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",34.04,31.02,42.7,22.84,307149.05
ORKA,68.47,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",63.31,37.33,76.39,10.9,1246369.25
VSCO,78.78,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",54.75,46.6,80.06,17.7,3172624.9
RNG,37.67,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",41.2,33.03,49.02,23.54,1527202.05
CATY,59.91,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",55.47,50.22,59.91,41.02,389904.85
ACAD,21.39,3,"[0, 0, 0, 0, 1, 0, 0, 1, 1, 0]",21.8,23.41,28.06,20.06,1312022.5
CPRX,31.37,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",29.06,24.15,31.37,19.13,2129250.95
DAN,30.11,7,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 0]",35.36,27.55,38.79,15.11,1216464.75
EWTX,33.93,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",33.59,25.48,40.26,12.61,1419719.6
TAC,13.37,6,"[1, 1, 0, 0, 0, 1, 0, 1, 1, 1]",13.1,13.56,17.66,10.34,1874609.4
SOUN,7.0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",7.99,11.08,21.4,5.9,25226681.65
JOE,64.96,9,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",65.6,60.82,72.44,45.63,178924.1
HP,39.19,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",37.83,30.66,41.53,14.61,1109009.0
INDB,81.79,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",78.46,74.32,85.26,59.01,297802.5
FG,28.6,6,"[1, 1, 0, 0, 0, 0, 1, 1, 1, 1]",27.36,28.68,34.62,20.46,1108350.2
BB,9.29,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",6.3,4.57,10.34,3.15,44845275.6
PPTA,23.44,5,"[0, 0, 0, 1, 1, 1, 1, 0, 1, 0]",28.12,26.42,37.22,11.86,2043896.4
LRN,99.47,7,"[1, 1, 1, 1, 0, 0, 1, 0, 1, 1]",93.42,96.38,169.81,61.02,592385.8
BULL,6.73,3,"[1, 0, 0, 0, 0, 0, 1, 0, 1, 0]",6.4,8.52,17.74,4.63,15697581.95
BELFB,296.55,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",262.18,197.02,302.73,86.0,352756.1
WSFS,74.34,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",70.61,61.18,74.34,49.92,392076.85
LQDA,71.62,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",48.75,35.84,71.62,12.0,1849936.1
ALHC,20.24,9,"[1, 1, 1, 0, 1, 1, 1, 1, 1, 1]",18.58,18.59,23.81,11.64,6465814.9
AAUC,25.15,7,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 0]",29.12,24.59,32.01,11.58,549397.7
CGAU,15.62,6,"[0, 0, 1, 1, 1, 1, 1, 0, 1, 0]",17.75,14.95,20.91,6.76,1407302.05
OII,39.8,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",37.65,30.07,39.8,20.39,819038.4
VKTX,28.61,2,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 0]",31.91,32.34,42.09,23.09,2009001.2
CLSK,16.17,8,"[1, 1, 1, 1, 0, 1, 1, 0, 1, 1]",13.54,12.86,23.2,8.18,24788686.0
SII,115.76,6,"[0, 0, 1, 1, 1, 1, 1, 0, 1, 0]",133.81,111.17,165.88,62.19,175685.45
VECO,71.55,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",52.58,35.68,71.55,19.71,1375509.0
RUM,7.54,8,"[1, 1, 1, 1, 0, 1, 1, 1, 1, 0]",7.17,6.66,10.02,4.67,3780361.9
WRBY,25.86,8,"[1, 1, 1, 1, 0, 1, 1, 1, 1, 0]",24.2,23.95,30.23,16.49,3202410.2
TLX,9.45,5,"[0, 1, 1, 1, 0, 0, 1, 0, 1, 0]",10.14,9.17,17.46,6.41,158942.55
RXO,28.5,9,"[1, 1, 1, 1, 0, 1, 1, 1, 1, 1]",21.0,16.48,29.12,10.48,2949465.75
BTE,4.68,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",4.74,3.49,5.32,1.78,18584997.7
LION,13.92,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",12.34,9.02,14.95,5.59,3638138.85
TWST,74.05,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",59.26,41.8,74.05,24.16,1698838.5
FIBK,36.56,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",34.69,33.44,38.03,24.56,994425.35
BFH,101.63,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",86.18,72.65,101.63,50.08,694647.15
BHF,63.24,9,"[1, 1, 1, 0, 1, 1, 1, 1, 1, 1]",61.96,59.48,66.01,43.36,499903.55
SLG,51.31,8,"[1, 1, 1, 1, 0, 0, 1, 1, 1, 1]",43.15,46.03,63.59,34.72,1140102.5
HYMC,25.19,6,"[0, 0, 1, 1, 1, 1, 1, 0, 1, 0]",35.94,25.04,55.74,3.08,2202932.0
OGN,13.45,9,"[1, 1, 1, 1, 0, 1, 1, 1, 1, 1]",11.59,8.96,13.46,5.69,2953219.6
SIG,91.75,7,"[1, 1, 1, 0, 0, 1, 0, 1, 1, 1]",86.2,91.06,105.59,73.94,954332.05
GNW,8.84,7,"[1, 1, 1, 1, 0, 1, 0, 1, 1, 0]",8.83,8.67,9.31,6.84,2469520.4
HWKN,156.89,6,"[0, 1, 1, 1, 0, 0, 1, 1, 1, 0]",157.9,152.48,183.81,119.87,137029.2
CTRI,29.73,7,"[0, 1, 1, 1, 1, 1, 1, 0, 1, 0]",32.65,26.9,41.8,19.37,1195042.8
RUN,12.55,3,"[0, 0, 0, 0, 0, 1, 1, 0, 1, 0]",13.56,16.67,21.41,5.78,8302645.15
ASO,52.33,5,"[0, 0, 0, 1, 1, 0, 0, 1, 1, 1]",54.08,52.77,61.02,41.51,1640808.1
HSAI,18.06,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",21.37,23.54,29.8,15.03,1950344.8
ATS,26.88,5,"[0, 0, 0, 1, 1, 1, 0, 1, 1, 0]",31.45,28.99,35.38,24.24,208030.5
CC,21.52,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",23.23,17.12,27.84,10.37,2315979.1
BKU,48.64,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",46.61,43.58,50.58,32.58,543763.95
TRMD,28.95,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",30.14,23.9,34.08,15.15,888452.5
MANU,23.53,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",19.18,17.16,23.53,15.1,505797.95
AAP,60.62,8,"[1, 1, 1, 1, 0, 0, 1, 1, 1, 1]",56.06,52.55,65.49,38.35,2586533.85
AVNT,36.52,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",35.98,34.37,42.93,27.02,777756.2
CVI,30.39,6,"[0, 1, 0, 1, 0, 1, 1, 1, 1, 0]",32.63,30.91,39.89,20.66,779697.65
SA,26.99,5,"[0, 0, 0, 1, 1, 1, 1, 0, 1, 0]",30.61,28.22,39.35,14.08,1129727.6
AMBA,65.8,4,"[0, 0, 0, 1, 0, 1, 1, 0, 1, 0]",68.95,72.28,95.51,48.65,1816502.5
APLE,16.16,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",13.66,12.09,16.16,10.55,2749155.15
CHEF,89.76,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",73.38,65.02,89.76,54.6,427063.75
BEAM,29.41,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",29.47,26.62,35.41,16.01,1936270.85
CWK,13.21,3,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1]",13.47,14.83,17.2,10.26,2097198.1
TNGX,29.82,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",23.3,13.73,31.56,4.69,4703320.05
EFXT,23.99,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",25.03,17.62,28.36,7.68,534525.95
DAVE,285.43,9,"[1, 1, 1, 1, 0, 1, 1, 1, 1, 1]",245.14,216.36,285.43,155.92,610541.0
IAC,42.44,9,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",42.54,37.91,45.38,31.52,1068745.6
FSM,8.61,4,"[0, 0, 0, 0, 1, 1, 1, 0, 1, 0]",9.89,9.67,13.66,6.22,5384118.5
VRNS,33.46,5,"[1, 1, 0, 0, 0, 0, 1, 0, 1, 1]",27.67,35.82,63.31,20.19,1769293.45
NATL,44.17,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",44.54,40.66,48.13,26.44,636346.5
ADEA,32.62,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",28.98,20.09,33.57,11.64,2378960.95
BTDR,17.65,8,"[1, 1, 1, 1, 0, 1, 1, 0, 1, 1]",13.65,13.67,25.9,7.28,12328844.2
BATRK,51.5,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",48.56,42.76,51.5,38.04,337906.2
SEZL,128.83,7,"[1, 1, 1, 1, 0, 0, 1, 0, 1, 1]",93.15,76.95,182.16,50.97,544590.1
BBAR,20.19,9,"[1, 1, 1, 0, 1, 1, 1, 1, 1, 1]",16.0,14.84,20.89,7.89,774635.8
PARR,55.38,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",61.05,46.0,69.2,23.97,1001925.05
VCYT,47.42,9,"[1, 1, 1, 0, 1, 1, 1, 1, 1, 1]",38.92,37.91,49.94,23.03,1213703.05
COLM,66.56,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",61.06,56.21,67.79,48.18,491216.7
FFBC,31.78,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",29.86,26.81,31.78,22.24,859737.2
FSLY,18.88,8,"[0, 1, 1, 1, 1, 1, 1, 0, 1, 1]",22.75,14.86,33.5,6.36,7395019.15
ZIM,25.91,9,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",25.93,20.75,28.55,12.03,1044863.8
RCUS,23.3,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",24.1,20.62,26.62,7.95,1031048.4
CALY,16.79,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",15.11,12.61,17.52,7.74,2584400.5
BOH,78.83,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",77.25,70.41,79.96,58.13,314312.85
UNFI,49.86,9,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",49.5,39.64,55.52,21.3,684983.6
SXI,304.01,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",269.2,243.29,304.01,151.84,156109.3
PLAB,30.73,5,"[0, 0, 0, 1, 1, 1, 1, 0, 1, 0]",44.78,33.38,54.96,18.21,2248707.5
ERAS,14.01,8,"[0, 1, 1, 1, 1, 1, 1, 0, 1, 1]",14.09,8.24,22.47,1.26,5092672.95
VTMX,33.89,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",34.86,31.51,36.59,24.98,177091.95
EXTR,31.07,9,"[1, 1, 1, 1, 0, 1, 1, 1, 1, 1]",22.34,18.74,31.07,13.74,2210984.2
YETI,50.68,9,"[1, 1, 1, 0, 1, 1, 1, 1, 1, 1]",41.92,40.6,50.77,29.29,1700094.5
CARG,27.68,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",32.83,34.25,39.03,26.96,1614715.8
MPT,4.97,5,"[0, 0, 0, 0, 1, 1, 1, 1, 1, 0]",5.03,5.01,5.91,3.78,4962222.4
DNLI,21.02,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",19.72,18.2,22.74,12.75,1892661.2
BKD,12.94,9,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",13.39,11.75,16.77,6.69,3976665.7
CON,27.24,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",23.85,21.79,27.24,18.56,796884.5
ETOR,39.03,6,"[1, 1, 1, 1, 0, 0, 1, 0, 1, 0]",37.41,36.54,67.36,24.76,958333.85
LXP,52.59,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",50.86,47.76,52.77,37.07,369949.8
MSGE,74.27,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",66.19,55.38,74.27,36.33,424218.2
BWLP,21.54,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",19.74,15.41,22.61,11.15,569548.75
KYIV,13.74,9,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",12.71,12.44,15.17,9.33,539688.55
BHE,88.99,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",76.66,54.2,89.01,35.72,405240.0
CAKE,74.98,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",61.65,56.4,74.98,42.72,1122736.75
HG,31.91,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",31.1,26.74,32.79,19.19,465136.85
DHT,16.65,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",17.31,14.2,18.96,10.09,2707342.1
AEHR,103.03,9,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",88.32,43.08,116.58,11.15,2213883.7
OLN,24.2,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",26.95,23.83,29.93,17.63,1901336.75
SBLK,27.15,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",25.83,21.54,28.21,16.08,1414613.2
VC,120.05,9,"[1, 1, 1, 1, 0, 1, 1, 1, 1, 1]",108.5,104.83,127.5,84.18,425241.15
TTAM,16.5,9,"[1, 1, 1, 0, 1, 1, 1, 1, 1, 1]",16.02,16.09,19.13,12.16,293437.05
BKV,24.55,4,"[0, 0, 0, 0, 1, 1, 0, 1, 1, 0]",28.04,26.69,32.16,19.68,700350.05
HIMX,17.68,8,"[1, 1, 1, 1, 1, 1, 1, 0, 1, 0]",15.3,10.09,24.19,6.93,4999768.0
BANC,19.87,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",18.75,18.2,20.95,13.1,2756986.0
SBCF,31.32,7,"[1, 0, 1, 0, 1, 1, 0, 1, 1, 1]",31.03,31.2,34.87,24.18,677383.6
KN,39.45,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",33.26,26.1,39.45,16.79,972605.65
ALMS,20.9,7,"[0, 1, 1, 1, 1, 1, 1, 0, 1, 0]",22.92,16.13,29.98,2.8,1085203.85
SDRL,44.39,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",48.22,38.5,54.8,25.74,656340.8
CRVL,60.79,4,"[1, 0, 0, 0, 0, 0, 1, 0, 1, 1]",57.81,65.69,105.84,46.0,231583.6
ITGR,92.1,7,"[1, 1, 1, 1, 0, 0, 1, 0, 1, 1]",88.16,86.55,122.97,63.32,480330.95
SUPN,45.55,5,"[0, 0, 0, 0, 1, 1, 1, 1, 1, 0]",48.78,49.02,57.0,31.16,567010.15
