ticker,price,score,points,sma50,sma200,wk52_high,wk52_low,volume
NVDA,214.25,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",198.73,187.5,235.74,135.1,162911534.7
GOOGL,390.13,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",346.12,298.81,402.62,164.82,28553803.5
GOOG,386.12,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",343.65,298.57,399.04,165.64,19062794.0
AAPL,312.51,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",273.86,262.38,312.51,194.87,49975915.4
AMZN,274.0,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",245.45,231.27,274.99,198.79,41724483.35
AVGO,426.58,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",383.04,350.71,439.79,240.03,18562144.7
TSM,424.86,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",377.82,319.47,424.86,190.95,12975564.75
TSLA,442.1,9,"[1, 1, 1, 0, 1, 1, 1, 1, 1, 1]",390.93,411.65,489.88,284.7,52863748.05
WMT,118.9,6,"[0, 0, 1, 1, 1, 1, 0, 1, 1, 0]",126.37,114.54,134.2,93.47,20300934.7
LLY,1126.8,9,"[1, 1, 1, 0, 1, 1, 1, 1, 1, 1]",949.42,932.21,1126.8,621.26,3498106.55
MU,923.52,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",547.35,334.38,928.41,94.23,54623826.15
AMD,518.09,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",321.81,235.88,518.09,110.73,40318669.05
INTC,120.89,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",81.06,48.7,129.44,19.31,140353700.0
XOM,146.96,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",154.25,130.06,170.31,98.68,17324853.75
ASML,1605.77,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1448.88,1187.39,1632.9,686.0,1629292.3
ORCL,203.7,5,"[1, 1, 0, 0, 0, 0, 1, 0, 1, 1]",169.5,206.12,325.76,136.0,20157817.9
JNJ,230.8,9,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",231.5,209.23,247.14,146.14,7406022.6
CAT,887.67,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",810.37,631.31,926.93,340.98,2629367.5
CSCO,118.64,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",92.2,78.02,120.41,61.62,27197733.0
LRCX,318.0,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",261.84,191.55,322.68,80.2,9145383.25
