ticker,price,score,points,sma50,sma200,wk52_high,wk52_low,volume
INN,5.77,9,"[1, 1, 1, 1, 0, 1, 1, 1, 1, 1]",4.89,4.87,5.83,3.97,795563.4
PKE,31.87,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",32.08,24.03,36.41,13.25,242288.25
HY,36.32,7,"[1, 1, 1, 1, 0, 0, 1, 1, 1, 0]",35.57,34.4,42.45,25.92,100359.1
STRO,29.23,7,"[0, 1, 1, 1, 1, 1, 1, 0, 1, 0]",30.82,16.73,40.91,6.8,316001.7
TLRY,5.51,2,"[0, 0, 0, 0, 0, 0, 1, 0, 1, 0]",6.21,9.65,21.0,3.6,3697749.1
SHBI,20.66,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",19.29,17.78,20.66,14.09,166163.85
EVC,9.08,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",5.12,3.27,9.84,1.83,5639423.2
ZVRA,11.59,9,"[1, 1, 1, 1, 1, 0, 1, 1, 1, 1]",10.15,9.39,12.79,7.23,1967467.45
CARS,10.28,3,"[1, 0, 0, 0, 0, 0, 1, 0, 1, 0]",9.91,11.15,13.79,7.58,920690.4
CLYM,10.96,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",9.14,4.88,12.22,1.18,848554.55
CWBC,24.01,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",23.53,22.39,25.28,17.2,209199.95
RMR,19.95,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",17.44,15.63,20.4,13.34,182805.4
SPIR,22.84,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",17.75,11.92,25.48,7.02,1697198.8
SWBI,15.22,9,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",14.91,11.22,15.57,7.47,468063.3
ARVN,8.98,4,"[0, 0, 0, 0, 1, 1, 1, 0, 1, 0]",10.23,10.65,13.83,6.24,1009818.3
AVR,8.62,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",6.4,5.32,9.62,2.9,1102391.1
NKLR,6.16,5,"[1, 1, 0, 1, 0, 0, 1, 0, 1, 0]",5.66,6.16,18.26,3.91,378330.2
VTEX,3.77,5,"[0, 1, 0, 1, 0, 0, 1, 0, 1, 1]",3.86,3.88,6.76,2.87,1410762.5
MRAM,26.38,9,"[1, 1, 1, 1, 1, 1, 1, 0, 1, 1]",18.88,11.91,44.01,5.58,7036219.0
CABA,3.78,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3.26,2.64,4.15,1.33,5332258.05
KE,25.93,5,"[1, 0, 0, 0, 0, 1, 1, 1, 1, 0]",25.55,27.56,33.13,18.1,182041.65
CNNE,14.83,5,"[1, 1, 0, 0, 0, 0, 1, 0, 1, 1]",12.86,15.19,21.26,10.64,486676.95
PSNL,11.4,9,"[1, 1, 1, 0, 1, 1, 1, 1, 1, 1]",6.8,7.67,11.4,4.41,2715940.4
CCSI,34.35,9,"[1, 1, 1, 1, 0, 1, 1, 1, 1, 1]",27.08,26.0,34.35,19.66,187689.95
ANGX,2.77,3,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 1]",2.81,2.77,16.0,2.18,1357415.3
NPCE,16.54,9,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",15.67,13.79,19.29,8.25,215454.25
RGR,39.09,7,"[0, 1, 1, 1, 0, 1, 1, 1, 1, 0]",40.73,37.95,46.84,28.67,137378.8
TDUP,4.65,4,"[1, 0, 0, 0, 0, 0, 1, 0, 1, 1]",4.08,6.68,12.08,3.11,2704883.55
SXC,9.01,9,"[1, 1, 1, 1, 0, 1, 1, 1, 1, 1]",6.93,7.07,9.25,5.58,1793786.65
DNUT,3.52,4,"[1, 0, 0, 0, 1, 0, 1, 0, 1, 0]",3.51,3.62,4.7,2.57,2478328.35
BCAL,18.98,9,"[1, 1, 1, 0, 1, 1, 1, 1, 1, 1]",18.45,18.04,19.91,14.06,160777.25
PHR,9.86,3,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 1]",9.51,17.12,32.55,8.06,1703402.1
RYAM,9.15,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",9.68,7.79,11.75,3.63,1007250.65
FEIM,75.88,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",54.99,44.34,75.88,18.26,185423.4
NPB,17.08,5,"[0, 0, 0, 1, 0, 1, 1, 1, 1, 0]",17.6,17.39,19.19,12.82,122099.95
TRON,2.0,5,"[0, 1, 0, 1, 0, 0, 1, 0, 1, 1]",2.2,2.32,11.04,0.56,803318.25
CADL,8.3,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",6.52,5.71,8.94,4.42,2279675.05
DCBO,18.28,2,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 0]",17.9,22.3,32.2,14.7,222260.8
BWMN,31.53,2,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 0]",31.21,35.63,44.43,25.07,133023.4
FET,50.22,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",58.3,41.72,64.54,14.74,173499.15
CLB,13.67,4,"[0, 0, 0, 0, 1, 1, 1, 0, 1, 0]",15.44,15.33,19.64,9.72,524870.4
GPRK,10.25,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",9.45,7.9,10.37,5.93,547020.65
ORN,13.76,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",12.8,10.75,15.48,6.57,430090.75
HPP,11.98,5,"[1, 1, 0, 0, 0, 0, 1, 0, 1, 1]",8.57,12.28,21.49,5.51,1249183.15
CSTL,21.08,4,"[0, 0, 0, 0, 1, 1, 1, 0, 1, 0]",23.08,28.74,43.04,14.65,531910.1
CTKB,4.19,4,"[0, 0, 0, 0, 1, 1, 1, 0, 1, 0]",4.37,4.48,5.88,2.77,1042733.95
GLRE,15.67,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",17.68,14.49,19.0,11.95,197177.55
ALOY,9.16,5,"[0, 0, 0, 0, 1, 1, 1, 0, 1, 1]",9.9,9.61,25.88,3.76,1664288.45
RR,3.02,5,"[1, 0, 0, 0, 0, 1, 1, 0, 1, 1]",2.43,3.42,7.06,1.73,16076433.45
BTBT,2.02,4,"[1, 0, 0, 0, 0, 0, 1, 0, 1, 1]",1.64,2.32,4.22,1.26,28675899.2
MSBI,27.8,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",24.72,20.27,28.14,13.98,136859.25
NFBK,14.18,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",13.78,12.11,14.29,9.8,222971.55
UROY,3.5,4,"[0, 0, 0, 0, 1, 1, 1, 0, 1, 0]",3.67,3.84,5.46,2.17,2634262.5
CARE,27.3,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",24.59,20.76,27.44,16.18,285313.0
EGY,5.22,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",5.96,4.51,6.6,2.99,1310345.4
GDYN,7.2,4,"[1, 0, 0, 0, 0, 0, 1, 0, 1, 1]",6.11,7.62,12.53,5.28,2709500.1
ALTI,3.3,2,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 0]",3.6,4.04,5.19,3.13,205659.55
PRME,3.55,4,"[1, 0, 0, 0, 0, 0, 1, 0, 1, 1]",3.42,3.98,6.67,1.18,2688783.1
TCMD,24.61,6,"[0, 0, 1, 0, 1, 1, 1, 0, 1, 1]",24.79,23.09,33.05,9.52,394656.1
MLAB,102.02,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",96.96,82.33,109.11,57.09,171676.95
FTK,19.95,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",17.31,15.97,21.08,11.04,290918.6
AVTX,15.95,7,"[1, 0, 1, 0, 1, 1, 1, 0, 1, 1]",15.64,15.23,22.87,4.0,2926650.35
DDI,11.7,9,"[1, 1, 1, 1, 0, 1, 1, 1, 1, 1]",10.03,9.27,12.25,8.15,180275.35
HELE,27.14,9,"[1, 1, 1, 1, 0, 1, 1, 1, 1, 1]",20.54,20.43,33.25,13.88,655924.5
BETR,29.17,3,"[0, 0, 0, 0, 0, 1, 1, 0, 1, 0]",34.46,39.36,86.07,11.16,591317.8
KYTX,8.52,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",9.04,7.56,11.25,2.55,852203.15
PRTA,10.18,9,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",10.12,9.62,11.51,4.59,559674.6
PROK,1.83,2,"[0, 0, 0, 0, 0, 0, 1, 0, 1, 0]",1.85,2.29,5.18,0.56,866055.9
CHW,9.12,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",8.07,7.5,9.12,6.27,198963.55
MG,17.58,9,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",17.01,13.23,19.28,7.48,191939.75
INV,5.33,6,"[0, 1, 1, 1, 0, 1, 1, 0, 1, 0]",5.56,4.54,7.32,2.55,3041962.9
KRT,27.12,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",27.8,24.28,29.92,19.92,107610.6
